simulation_id,terminal_value,terminal_return
385,136935.15657691238,0.36935156576912376
386,88423.74685231943,-0.11576253147680571
387,164797.47587688855,0.6479747587688856
388,126930.75849140997,0.2693075849140998
389,102530.70210994521,0.025307021099452154
390,120945.80688585181,0.20945806885851814
391,119678.80264839006,0.1967880264839006
392,114164.0311719724,0.14164031171972402
393,141775.42050062117,0.41775420500621174
394,87208.689348685,-0.12791310651315002
395,159266.89907403316,0.5926689907403317
396,133942.91369042484,0.33942913690424836
397,127128.03361748702,0.27128033617487013
398,104759.73644839467,0.04759736448394669
399,75140.69184885826,-0.24859308151141746
400,137529.04372264142,0.3752904372264143
401,90134.86455603999,-0.09865135443960016
402,135119.46001817787,0.3511946001817787
403,87576.01349127367,-0.12423986508726337
404,242511.42220193596,1.4251142220193596
405,164083.00582880166,0.6408300582880166
406,111292.97249963044,0.11292972499630438
407,101941.7049561247,0.019417049561246902
408,163955.4331569956,0.6395543315699559
409,153854.6354593951,0.5385463545939511
410,123918.81240205902,0.2391881240205902
411,122955.43473278265,0.22955434732782654
412,140525.58063544927,0.40525580635449265
413,109045.60229687546,0.09045602296875455
414,87941.30239129177,-0.12058697608708224
415,133547.52667892122,0.33547526678921225
416,88360.15278240561,-0.1163984721759439
417,141979.2076199399,0.41979207619939896
418,88810.75225401451,-0.11189247745985487
419,160571.2377005595,0.605712377005595
420,142104.70492623898,0.42104704926238967
421,109202.68675349702,0.09202686753497025
422,107895.80432842807,0.07895804328428069
423,101767.21118648238,0.01767211186482376
424,164250.79967905243,0.6425079967905243
425,98204.96175571844,-0.01795038244281566
426,120582.45133162863,0.20582451331628637
427,97018.42817394718,-0.0298157182605282
428,109367.0510503719,0.093670510503719
429,128775.48167354547,0.28775481673545467
430,131668.13471299663,0.3166813471299663
431,225696.01562933705,1.2569601562933705
432,173547.43045520005,0.7354743045520005
433,88223.16685107107,-0.11776833148928922
434,129111.88203462432,0.29111882034624315
435,97190.12673802965,-0.028098732619703526
436,96239.39943877894,-0.03760600561221061
437,120130.56325726584,0.20130563257265832
438,95330.95632134254,-0.046690436786574585
439,191425.20968479206,0.9142520968479206
440,92649.85750750141,-0.0735014249249859
441,147907.1247283799,0.4790712472837988
442,182147.59173929153,0.8214759173929154
443,176278.39876255777,0.7627839876255778
